,zu_zahlender_zins,darlehenssumme,kreditsumme,einkommen_monat,haus,oeffentliche_mahnverfahren_10_Jahre,kreditanfrage_6_monate,offene_forderungen,anzahl_kredite,ratio_schulden_zu_einkommen,monatliches_payment,investoren,investment_freunde,ausfall
2970,0.33,1500,36,2500.0,False,0,6,0,8,0.36,66.17,22,0.0,0
2971,0.16,7000,36,2416.25,False,1,0,0,12,0.37,218.61,1,0.0,0
2972,0.0895,1500,36,2666.666667,False,0,0,0,8,0.08,47.66,76,0.0,0
2974,0.165,18000,36,7820.333333,True,0,13,0,11,0.46,637.28,516,0.0,1
2975,0.1279,3500,12,4208.333333,True,0,0,0,7,0.2,312.27,2,0.0,0
2976,0.0974,25000,36,8000.0,True,0,1,0,7,0.19,803.63,299,0.0,0
2977,0.07,5000,36,16666.666667,False,0,0,0,3,0.01,154.39,77,0.0,0
2978,0.1551,25000,60,33333.333333,True,0,2,0,29,0.12,601.46,32,0.0,1
2979,0.2574,10000,36,3791.666667,False,0,1,0,16,0.46,401.52,85,0.0,0
2980,0.1095,12000,36,9041.666667,False,0,0,0,14,0.18,388.62,211,0.0,0
2981,0.1656,2000,12,2583.333333,False,0,3,0,17,0.5,181.99,38,0.0,0
2982,0.12,9000,36,10666.666667,True,0,3,0,13,0.08,298.93,334,0.0,0
2983,0.23,4000,36,4166.666667,False,0,6,0,9,0.19,154.84,24,0.0,0
2985,0.255,8000,36,3350.0,False,1,9,1,19,0.2,320.2,80,0.0,0
2986,0.093,9000,36,7250.0,True,5,1,0,17,0.18,287.46,324,0.0,0
2987,0.1389,10000,36,2166.666667,False,0,1,0,17,0.46,341.24,150,0.0,1
2988,0.115,5400,36,4250.0,False,0,0,0,9,0.34,178.07,94,0.0,0
2989,0.08,14000,36,8416.666667,False,0,0,0,7,0.1,438.71,197,267.98,0
2991,0.1515,3750,36,2490.666667,True,0,1,0,6,0.38,130.27,162,0.0,1
2992,0.1434,4000,12,4875.0,False,1,0,0,3,0.1,357.98,9,0.0,0
2994,0.11,1950,36,8831.083333,False,0,2,1,16,0.32,63.84,5,0.0,0
2995,0.2487,8500,36,5750.0,True,0,2,0,15,0.4,337.37,20,0.0,0
2996,0.165,10000,36,3833.333333,True,0,2,1,14,0.33,354.04,306,0.0,0
2998,0.1029,4000,36,4797.333333,True,0,0,0,11,0.33,129.61,48,0.0,0
3000,0.3199,6500,36,1833.333333,False,1,4,4,6,0.22,283.07,48,0.0,1
3001,0.061,4000,36,6583.333333,False,0,0,0,3,0.02,121.87,140,0.0,0
3002,0.089,4000,36,5708.333333,True,0,0,0,7,0.08,127.01,79,0.0,0
3003,0.15,24950,36,7083.333333,True,0,1,1,6,0.26,850.64,397,0.0,1
3004,0.1914,15000,60,4583.333333,True,0,1,0,7,0.26,390.26,1,0.0,0
3005,0.2255,5000,36,2083.333333,False,0,0,0,4,0.13,192.38,178,0.0,1
3006,0.1,25000,36,6743.083333,True,0,11,0,17,0.14,806.68,657,0.0,1
3007,0.1845,15000,60,3416.666667,True,0,1,0,7,0.19,384.58,69,0.0,0
3008,0.3199,2000,36,2916.666667,True,1,0,0,9,0.22,87.1,18,0.0,1
3009,0.2005,15000,60,6666.666667,False,0,1,0,9,0.32,397.83,221,0.0,1
3011,0.322,7500,36,5500.0,True,0,0,0,21,0.44,327.49,163,0.0,1
3012,0.1074,5000,36,3331.083333,False,0,0,0,7,0.15,163.08,48,0.0,0
3013,0.2899,7500,36,1500.0,False,0,0,0,7,0.83,314.25,77,0.0,1
3014,0.2799,2800,36,6500.0,True,0,0,2,5,0.16,115.8,83,0.0,0
3015,0.2566,5000,36,4250.0,False,0,2,0,11,0.14,200.55,83,0.0,0
3016,0.1099,4656,36,2438.0,False,1,0,0,3,0.14,152.41,84,48.08,0
3017,0.092,1500,36,4333.333333,True,0,1,2,6,0.14,47.84,44,0.0,0
3018,0.1246,6500,12,9166.666667,True,0,1,0,5,0.11,578.92,79,0.0,0
3019,0.145,10000,36,6841.416667,True,0,1,0,7,0.26,344.21,285,0.0,1
3020,0.115,3500,36,7083.333333,True,1,0,0,7,0.16,115.42,206,0.0,0
3022,0.1799,4500,36,5450.0,True,1,1,0,10,0.1,162.66,69,0.0,0
3023,0.2499,2000,12,3291.666667,False,0,0,0,3,0.43,189.03,34,0.0,0
3024,0.14,5000,36,1083.333333,False,0,1,0,6,0.19,170.89,126,0.0,0
3025,0.1599,5000,36,4583.333333,True,0,1,0,3,0.14,175.76,18,0.0,0
3026,0.3058,2000,36,2500.0,False,0,6,0,9,0.16,85.54,20,0.0,0
3027,0.2699,2000,36,4166.666667,True,3,0,3,6,0.05,81.64,13,0.0,0
3028,0.19,3500,36,3000.0,True,1,1,0,1,0.04,128.3,42,0.0,1
3029,0.2148,2000,36,4166.666667,True,0,1,0,8,0.14,75.84,40,0.0,0
3030,0.31,3000,36,4666.666667,True,1,1,1,8,0.29,129.0,80,0.0,0
3032,0.1449,15000,36,9583.333333,False,0,4,0,7,0.16,516.24,381,35.72,0
3033,0.125,8000,36,1583.333333,False,0,3,0,4,0.42,266.26,295,0.0,0
3034,0.29,3200,36,3416.666667,False,5,1,7,0,0.11,134.1,21,0.0,1
3035,0.115,5000,36,2516.666667,False,3,0,0,1,0.08,164.88,88,0.0,0
3036,0.22,5001,36,3500.0,False,0,2,0,6,0.41,190.99,15,0.0,0
3037,0.155,9000,36,4750.0,True,0,1,0,8,0.21,314.2,182,0.0,0
3038,0.192,3000,36,7500.0,True,0,6,4,9,0.2,110.27,112,0.0,0
3039,0.125,8000,36,3541.666667,False,1,2,0,4,0.18,261.05,322,0.0,0
3040,0.2075,21000,36,2500.0,True,0,6,6,4,0.36,788.48,314,50.0,1
3041,0.2399,3100,36,4166.666667,True,0,3,4,11,0.15,121.61,3,0.0,0
3043,0.2499,5000,36,7291.666667,True,2,5,0,7,0.12,198.77,54,0.0,0
3044,0.2899,8000,60,6250.0,True,0,0,0,7,0.09,253.89,99,0.0,0
3045,0.08,5000,36,6250.0,True,1,1,0,5,0.03,156.68,106,0.0,0
3047,0.19,15000,36,9250.0,True,0,3,0,29,0.62,285.97,542,0.0,1
3048,0.3177,2884,36,3191.333333,False,1,1,0,11,0.35,125.24,47,0.0,0
3049,0.2287,4000,36,3500.0,False,0,2,0,9,0.34,154.57,11,0.0,0
3050,0.29,3000,36,7291.666667,False,0,4,0,10,0.22,125.72,27,0.0,1
3051,0.1235,2500,36,3000.0,False,0,2,0,6,0.32,0.0,79,0.0,0
3052,0.2909,4000,36,3500.0,False,0,4,0,3,0.07,167.82,34,0.0,1
3053,0.16,17000,36,2666.666667,True,0,9,0,6,0.42,597.67,143,0.0,1
3054,0.183,15000,60,6250.0,False,0,1,0,13,0.27,383.35,102,0.0,0
3055,0.231,10000,36,4166.666667,False,0,2,0,6,0.23,387.62,1,0.0,0
3056,0.1029,3300,36,6625.0,False,1,1,0,8,0.13,106.93,73,0.0,0
3057,0.2969,4000,60,5891.666667,False,1,2,0,9,0.23,128.65,12,0.0,1
3058,0.14,15000,36,5416.666667,True,0,0,0,7,0.28,511.07,276,0.0,0
3059,0.063,2500,36,4583.333333,True,0,0,0,13,0.17,76.4,79,0.0,0
3060,0.1895,20000,36,4583.333333,False,0,2,0,8,0.26,732.61,256,0.0,0
3061,0.1505,15000,36,8333.333333,False,0,0,0,3,0.12,520.35,496,0.0,1
3062,0.24,2500,36,8250.0,True,0,1,2,11,0.18,98.08,27,0.0,1
3063,0.275,2500,36,70833.333333,True,0,4,0,18,0.05,102.73,66,0.0,0
3065,0.14,1500,36,1500.0,False,0,2,0,8,0.51,51.27,60,0.0,0
3066,0.3057,4000,60,13916.666667,True,0,2,0,26,0.36,130.82,25,0.0,0
3067,0.248,3000,36,5833.333333,False,0,0,2,12,0.21,0.0,85,0.0,0
3068,0.2124,15000,60,6692.5,False,0,3,0,7,0.08,407.83,27,0.0,1
3069,0.2575,6000,36,4750.0,True,0,7,0,8,0.13,240.95,106,0.0,0
3070,0.134,14500,36,6033.333333,True,0,1,0,12,0.34,491.36,341,0.0,0
3071,0.29,3000,36,7083.333333,False,0,5,0,18,0.24,125.72,73,0.0,0
3072,0.0695,1000,36,4166.666667,False,0,0,0,5,0.07,30.85,20,0.0,0
3073,0.3125,4000,36,3166.0,True,0,0,8,4,0.21,172.56,44,0.0,1
3074,0.2867,10000,60,3416.666667,False,0,1,0,21,0.52,315.41,7,0.0,0
3075,0.2499,2000,12,7083.333333,True,0,0,0,13,0.24,190.08,34,0.0,0
3076,0.1599,10000,36,9666.666667,False,0,0,0,11,0.2,351.52,53,0.0,1
3077,0.2684,15000,60,4666.666667,False,0,0,0,5,0.29,456.6,20,0.0,0
3078,0.11,15000,36,7263.583333,False,0,0,0,4,0.17,491.08,132,0.0,0
3079,0.195,5000,36,3166.666667,True,1,3,0,8,0.15,184.55,125,0.0,1
3080,0.2399,15000,36,4583.333333,True,0,0,0,7,0.46,588.41,169,0.0,1
3081,0.26,2500,36,4166.666667,False,0,0,0,2,0.08,100.73,106,0.0,0
3083,0.1215,9000,36,9583.333333,True,0,2,0,13,0.41,299.57,186,0.0,1
3084,0.194,4500,36,6712.75,True,1,4,1,16,0.19,165.86,150,0.0,1
3085,0.1,9500,36,12500.0,True,0,4,0,7,0.05,306.54,85,0.0,0
3086,0.1099,5000,36,11666.666667,True,0,0,0,10,0.12,163.67,78,0.0,0
3087,0.2085,3000,60,3500.0,False,0,1,0,4,0.19,80.91,43,0.0,0
3088,0.2395,1000,36,3000.0,True,1,0,1,14,0.18,39.21,34,0.0,1
3089,0.1599,7000,36,2666.666667,True,0,6,0,9,0.18,246.06,133,0.0,0
3090,0.1194,2900,36,2612.5,False,1,1,1,7,0.27,96.24,116,0.0,0
3091,0.2049,15000,36,8500.0,True,0,2,0,9,0.35,561.21,99,0.0,0
3092,0.25,3500,36,2916.666667,True,1,6,11,5,0.16,139.16,46,0.0,1
3093,0.1299,15000,36,8333.333333,True,0,0,0,24,0.34,505.34,236,0.0,1
3094,0.0649,6000,36,3750.0,True,0,0,0,8,0.13,183.87,33,0.0,0
3095,0.1459,10000,36,22100.0,True,0,0,0,9,0.15,344.65,1,0.0,0
3096,0.2574,9300,36,3333.333333,False,2,1,0,10,0.24,373.42,104,0.0,0
3097,0.2599,2000,36,7916.666667,False,0,3,0,3,0.08,80.57,22,0.0,0
3098,0.0565,3500,12,8083.333333,True,0,0,0,6,0.07,300.67,68,0.0,0
3099,0.3177,4000,36,5083.333333,False,0,1,0,4,0.21,173.71,39,0.0,1
3100,0.3127,4000,36,3000.0,False,1,5,0,5,0.17,172.6,1,0.0,0
3101,0.328,1700,36,2308.333333,False,1,0,0,6,0.26,74.8,34,0.0,0
3102,0.2398,7500,36,8666.666667,True,0,2,0,12,0.22,277.37,239,0.0,0
3103,0.22,1100,36,3637.083333,False,2,0,1,1,0.04,42.01,94,0.0,0
3104,0.125,12500,36,4833.333333,True,0,2,0,22,0.15,418.17,233,0.0,0
3105,0.256,9800,36,4537.5,True,0,0,0,6,0.26,392.76,288,0.0,0
3106,0.1119,3000,12,5833.333333,False,0,5,0,4,0.13,232.89,35,0.0,0
3107,0.1819,15000,60,11666.666667,False,0,0,0,10,0.17,382.45,6,0.0,0
3108,0.3177,4000,36,2166.666667,True,0,0,0,5,0.29,173.71,10,0.0,0
3109,0.215,5000,36,4000.0,False,1,0,2,5,0.2,189.66,96,0.0,0
3110,0.1485,3000,36,2154.75,False,0,1,0,11,0.4,102.3,126,0.0,0
3111,0.095,5000,36,10416.666667,True,0,4,0,12,0.29,160.16,205,0.0,1
3112,0.0565,6000,12,6316.666667,True,0,0,0,5,0.12,515.43,154,0.0,0
3113,0.165,2700,36,1250.0,False,1,0,1,4,0.19,95.59,70,0.0,1
3114,0.1619,5000,36,5153.0,False,0,0,2,12,0.47,176.25,61,0.0,0
3115,0.3177,3500,36,5000.0,True,0,7,0,10,0.27,151.99,42,0.0,0
3117,0.2899,7500,36,3735.833333,True,0,2,16,9,0.48,314.25,48,0.0,1
3118,0.1875,6125,36,916.666667,False,0,0,0,6,0.57,223.74,246,0.0,0
3119,0.1175,2000,36,583.333333,False,0,0,0,1,0.14,66.19,90,0.0,0
3120,0.2099,7000,36,2733.333333,True,1,1,0,7,0.35,263.69,105,0.0,0
3121,0.35,1000,36,8166.666667,True,1,4,0,7,0.16,0.0,12,0.0,1
3122,0.2599,3000,36,2041.666667,False,1,2,1,3,0.23,120.86,28,0.0,0
3123,0.1799,10000,36,11666.666667,True,0,0,0,10,0.1,361.47,73,0.0,0
3125,0.102,8000,36,5250.0,True,0,1,0,10,0.09,258.89,205,0.0,0
3127,0.155,5000,36,15416.666667,True,0,1,0,17,0.34,174.55,82,0.0,1
3128,0.3177,2000,36,3583.333333,True,0,2,0,15,0.36,86.85,17,0.0,1
3129,0.1055,3000,36,4000.0,True,0,0,0,12,0.13,0.0,108,0.0,0
3130,0.19,2000,36,1666.666667,True,1,16,0,8,0.19,73.31,21,0.0,1
3131,0.07,4000,36,2000.0,False,0,1,0,5,0.2,123.51,93,0.0,0
3132,0.155,9999,36,4766.666667,False,0,0,0,8,0.36,349.07,182,0.0,1
3133,0.2867,7500,60,3958.333333,True,1,2,0,9,0.18,236.56,92,0.0,0
3134,0.2492,10000,36,10125.0,True,0,2,0,7,0.21,397.18,145,0.0,0
3135,0.1699,10000,36,16666.666667,False,0,2,0,7,0.16,356.48,117,0.0,0
3136,0.135,5050,36,4583.333333,True,0,0,1,11,0.13,79.66,70,0.0,1
3137,0.1095,8000,36,6000.0,True,0,1,0,4,0.19,261.72,280,0.0,0
3138,0.1,5000,36,2083.333333,True,1,0,2,4,0.1,161.34,64,0.0,1
3139,0.3032,4000,60,3000.0,False,0,3,3,4,0.17,130.2,71,0.0,1
3140,0.0712,2500,36,7708.333333,True,0,0,0,13,0.14,77.33,141,0.0,0
3141,0.1679,2500,36,5416.666667,False,0,3,3,8,0.24,88.87,9,0.0,0
3142,0.3199,2000,36,1166.666667,False,0,1,4,10,0.61,87.1,23,0.0,1
3143,0.0625,12000,36,7500.0,False,0,0,0,6,0.12,366.42,230,0.0,0
3144,0.3125,4000,36,2775.0,True,1,1,0,11,0.46,172.56,77,0.0,1
3146,0.29,1200,36,4952.5,True,1,1,1,17,0.21,50.29,62,0.0,0
3147,0.14,12000,36,5058.25,True,0,1,0,9,0.27,410.13,140,0.0,1
3148,0.13,12500,36,4628.0,False,0,0,0,12,0.29,421.17,212,0.0,0
3149,0.28,2500,36,4416.666667,True,1,8,2,8,0.19,103.41,34,0.0,1
3150,0.1595,2000,36,4250.0,True,0,0,0,12,0.37,70.26,14,0.0,0
3151,0.14,4500,36,8000.0,True,1,1,0,5,0.15,153.8,222,0.0,0
3152,0.14,7000,36,5000.0,True,0,1,0,5,0.11,239.24,74,0.0,0
3153,0.35,5000,36,7133.75,True,0,6,0,5,0.15,226.18,106,0.0,0
3154,0.2199,2500,36,3300.0,False,1,1,1,3,0.08,95.46,44,0.0,0
3155,0.1815,1000,36,3500.0,True,1,3,2,4,0.36,36.23,13,0.0,0
3156,0.2225,10000,36,9583.333333,True,0,1,0,13,0.22,383.2,97,0.0,1
3158,0.2153,8500,60,3333.333333,True,0,1,0,7,0.15,232.49,104,0.0,0
3159,0.35,2000,36,2750.0,False,0,1,10,1,0.15,90.47,11,0.0,1
3160,0.0981,8000,36,5416.666667,True,1,2,0,9,0.16,257.42,58,0.0,1
3161,0.1799,15000,36,3747.0,False,0,0,0,8,0.38,542.21,177,0.0,0
3162,0.2899,7252,36,3331.25,True,0,4,0,9,0.41,303.87,119,0.0,0
3163,0.274,7500,36,3033.333333,True,0,0,0,5,0.44,307.8,224,0.0,1
3165,0.123,9900,36,2666.666667,True,1,1,0,7,0.28,322.13,147,0.0,0
3166,0.165,10000,36,3916.666667,True,0,2,0,15,0.41,354.04,265,0.0,0
3168,0.1599,7000,36,7916.666667,False,0,0,0,6,0.07,246.06,113,0.0,1
3169,0.2699,9000,60,7083.333333,True,0,2,0,11,0.23,274.76,95,0.0,1
3170,0.1399,15000,36,6666.666667,True,0,1,0,21,0.23,512.59,177,0.0,0
3171,0.22,2700,36,3356.666667,True,0,3,0,6,0.16,103.11,90,55.25,1
3173,0.1385,3500,36,7083.333333,False,0,1,0,5,0.18,119.37,74,0.0,0
3174,0.149,4400,36,1375.0,True,0,0,0,4,0.13,152.31,171,0.0,0
3175,0.132,5000,36,1666.666667,False,0,1,0,5,0.38,168.95,121,0.0,0
3176,0.22,1500,36,6666.666667,False,0,2,0,7,0.11,57.29,55,0.0,0
3177,0.2355,9000,36,3333.333333,False,0,0,0,13,0.39,350.97,278,0.0,0
3178,0.2398,13500,60,2500.0,True,0,2,0,17,0.39,388.21,130,0.0,0
3179,0.2,10000,36,6400.0,True,0,0,0,21,0.39,371.64,163,0.0,0
3180,0.2399,3500,36,2840.083333,False,0,0,0,5,0.28,131.5,209,0.0,0
3181,0.0999,5000,36,5144.75,True,0,0,0,8,0.2,161.31,100,0.0,0
3183,0.1417,10000,36,4200.0,True,0,1,0,12,0.39,342.6,146,0.0,0
3184,0.3125,4000,36,4833.333333,False,0,2,0,17,0.42,172.56,37,0.0,0
3185,0.35,1500,36,1971.166667,True,0,0,0,5,0.19,67.85,44,0.0,0
3187,0.3177,3500,36,3833.333333,False,0,3,0,6,0.22,151.99,51,0.0,0
3188,0.3435,2500,36,6250.0,True,0,0,0,19,0.36,112.17,51,0.0,0
3189,0.092,3000,36,3333.333333,False,0,0,0,6,0.05,95.68,83,0.0,0
3190,0.287,12000,60,1862.5,False,0,1,0,5,0.32,378.71,171,0.0,1
3191,0.1515,10000,36,5025.0,False,0,0,0,3,0.13,347.39,279,0.0,0
3192,0.1095,2000,36,5166.666667,True,0,1,0,13,0.14,65.43,44,0.0,0
3194,0.1799,5000,36,5000.0,False,1,0,1,5,0.06,180.74,45,0.0,0
3195,0.225,15000,36,4423.416667,False,0,11,0,11,0.27,576.74,268,0.0,0
3196,0.2699,3500,36,6583.333333,False,2,2,4,4,0.08,142.87,23,0.0,1
3197,0.1337,1100,36,2500.0,False,0,1,3,7,0.29,37.26,1,1100.0,0
3198,0.2524,6500,36,4333.333333,True,1,1,0,10,0.15,259.26,22,0.0,0
3199,0.1463,5050,36,2583.333333,True,0,2,0,6,0.36,174.15,97,0.0,0
3200,0.2605,10000,60,4166.666667,True,0,1,0,15,0.37,299.7,65,0.0,0
3201,0.1649,5000,36,5000.0,True,0,10,0,11,0.2,159.49,181,0.0,0
3202,0.2699,10000,60,4257.5,True,0,0,0,6,0.45,305.29,39,0.0,1
3203,0.3199,4000,36,6250.0,False,1,2,1,3,0.15,174.2,25,0.0,1
3204,0.1299,15000,60,6483.333333,True,0,1,0,12,0.3,341.22,1,0.0,0
3205,0.3435,1000,36,7500.0,False,1,0,0,3,0.06,44.87,25,0.0,0
3206,0.1468,3000,12,4333.333333,True,1,0,3,1,0.07,0.0,39,0.0,0
3207,0.108,2500,36,6833.333333,True,0,1,0,19,0.33,81.61,47,0.0,0
3208,0.0925,5000,36,7083.333333,True,0,1,0,16,0.36,159.58,127,0.0,0
3209,0.2699,5000,36,2500.0,False,1,0,0,8,0.38,204.1,8,0.0,0
3210,0.11,1000,36,3458.333333,False,5,2,13,1,0.15,32.74,6,0.0,1
3211,0.31,3000,36,7750.0,False,0,1,0,10,0.23,129.0,35,0.0,0
3212,0.165,4000,36,2916.666667,False,0,1,0,3,0.06,141.62,146,0.0,0
3213,0.3174,5000,36,3333.333333,False,1,2,0,7,0.34,217.05,33,0.0,1
3214,0.2895,4500,36,5083.333333,True,2,2,1,7,0.07,188.45,71,0.0,1
3215,0.1426,3108,12,5750.0,True,0,0,0,2,0.05,279.44,15,0.0,0
3216,0.0869,15000,60,4960.0,False,0,0,0,15,0.33,309.12,122,0.0,0
3217,0.2684,10000,60,4500.0,True,0,1,0,12,0.34,304.4,15,0.0,1
3218,0.1095,7500,36,5666.666667,True,0,0,0,7,0.05,245.36,174,0.0,1
3219,0.316,5000,36,3345.0,True,0,1,4,5,0.24,216.66,35,0.0,0
3220,0.0688,1000,36,1489.083333,True,0,0,0,5,0.12,0.0,57,0.0,0
3221,0.1799,8000,36,4708.333333,False,0,1,0,5,0.07,289.18,20,0.0,1
3222,0.3177,2000,36,2666.666667,True,2,2,0,7,0.26,86.85,11,0.0,1
3223,0.2027,5300,36,3416.666667,True,1,1,0,6,0.14,197.7,60,0.0,1
3224,0.35,6000,36,3250.0,False,0,0,0,3,0.13,271.42,33,0.0,0
3225,0.2799,1500,36,4199.916667,False,0,2,0,4,0.1,62.04,93,0.0,0
3226,0.0565,3700,12,4833.333333,False,0,0,0,13,0.18,0.0,60,0.0,0
3227,0.1626,14750,36,4062.5,False,0,0,0,7,0.44,520.46,32,0.0,0
3228,0.114,1800,36,6166.666667,True,0,3,0,16,0.26,59.27,60,0.0,0
3229,0.3315,5000,36,9166.666667,True,0,4,0,15,0.17,220.98,37,0.0,1
3230,0.0799,4200,36,2666.666667,True,0,0,0,7,0.18,131.59,233,0.0,0
3231,0.2,1000,36,2833.333333,False,0,4,1,3,0.06,37.16,44,0.0,1
3232,0.1825,15000,36,633.333333,True,0,5,0,13,3.73,544.17,346,0.0,0
3233,0.3177,3000,36,6581.666667,False,0,6,0,18,0.11,130.28,16,0.0,0
3234,0.29,3000,36,3916.666667,False,1,5,1,7,0.19,125.72,49,0.0,0
3235,0.142,2100,36,1925.75,True,2,0,0,11,0.24,9.85,43,0.0,1
3236,0.1528,6000,12,4333.333333,True,1,0,0,9,0.31,542.34,51,0.0,0
3237,0.2346,8500,36,4333.333333,False,0,0,0,5,0.31,331.07,1,0.0,0
3238,0.16,7000,36,2750.0,False,0,2,0,7,0.37,244.47,193,0.0,0
3239,0.22,18000,36,7333.333333,True,1,8,1,14,0.26,526.53,167,0.0,0
3240,0.082,5000,36,2000.0,True,0,0,0,16,0.16,157.14,100,0.0,0
3241,0.2699,3400,36,4864.166667,True,0,0,0,10,0.35,138.79,26,0.0,0
3242,0.19,3000,36,1750.0,False,0,0,1,8,0.42,109.97,74,0.0,0
3243,0.165,2500,36,4583.333333,False,1,6,0,3,0.02,0.0,66,0.0,0
3245,0.225,3000,36,2666.666667,False,0,1,0,5,0.15,115.35,62,0.0,0
3246,0.2124,18500,60,8666.666667,False,0,4,0,14,0.12,502.99,245,0.0,1
3247,0.092,4000,36,4333.333333,False,1,0,0,13,0.16,127.57,100,0.0,1
3248,0.1138,1900,36,4833.333333,False,0,0,0,9,0.2,62.55,48,1724.99,0
3249,0.2827,6000,60,2678.0,False,0,3,1,4,0.12,187.79,75,0.0,1
3250,0.338,1500,36,2416.666667,False,0,9,0,10,0.25,66.84,19,0.0,1
3251,0.295,2000,36,4250.0,False,1,1,0,5,0.19,84.36,36,0.0,0
3252,0.2399,6000,36,6000.0,True,0,0,1,7,0.21,235.37,71,0.0,0
3253,0.1239,2000,36,3666.666667,False,0,1,0,11,0.25,66.8,14,0.0,0
3254,0.35,2500,36,3500.0,False,0,0,0,9,0.3,113.09,32,0.0,0
3256,0.2427,4950,36,14166.666667,False,0,17,0,12,0.13,194.91,128,0.0,1
3257,0.135,9000,36,6083.333333,True,0,0,0,10,0.09,305.42,180,0.0,0
3258,0.2684,15000,60,4265.666667,True,0,0,0,5,0.53,456.6,176,0.0,1
3259,0.1402,1500,36,2166.666667,False,1,3,4,1,0.02,51.28,36,0.0,0
3260,0.1449,4000,36,6500.0,False,0,4,0,9,0.08,137.66,72,0.0,0
3261,0.2699,10000,36,7500.0,True,1,2,0,5,0.18,408.2,13,0.0,0
3262,0.2181,10000,60,2221.333333,True,0,5,0,10,0.59,275.11,16,0.0,1
3263,0.15,8000,36,9000.0,False,2,0,5,3,0.04,277.32,151,0.0,0
3264,0.0795,5000,36,4166.666667,True,1,3,0,2,0.07,156.57,186,0.0,0
3265,0.2573,11000,60,2916.666667,False,0,2,0,2,0.12,327.59,118,0.0,1
3266,0.3,3000,36,1900.0,False,0,3,1,6,0.3,127.35,47,0.0,0
3267,0.0839,13100,36,6000.0,False,0,0,0,6,0.19,412.87,220,0.0,0
3268,0.0655,25000,36,9166.666667,False,0,2,0,5,0.15,766.79,560,0.0,0
3269,0.135,5000,36,2166.666667,False,0,0,0,5,0.18,169.68,150,0.0,0
3270,0.2199,6000,36,3000.0,True,0,2,0,7,0.26,229.11,56,0.0,0
3271,0.29,5000,36,4883.416667,False,0,2,5,5,0.2,209.53,45,0.0,1
3272,0.3068,1500,36,5119.0,True,0,2,2,15,0.43,64.24,32,0.0,1
3273,0.1639,10000,36,7142.75,True,0,2,0,14,0.46,353.5,1,0.0,0
3274,0.1199,11000,60,10833.333333,True,0,1,0,15,0.14,244.63,233,0.0,0
3275,0.075,5000,36,4166.666667,False,0,0,0,5,0.26,155.53,128,0.0,0
3276,0.176,4850,36,3579.333333,False,1,1,0,7,0.18,174.37,1,0.0,0
3277,0.08,3000,36,6250.0,True,0,0,0,12,0.15,94.01,226,0.0,0
3278,0.2049,2000,36,9849.0,False,0,0,0,11,0.23,74.83,17,0.0,0
3279,0.1799,4000,36,5666.666667,True,0,4,0,10,0.32,144.59,145,0.0,1
3280,0.0581,2000,36,4916.666667,False,0,0,0,4,0.02,60.67,54,0.0,0
3281,0.2468,8500,60,3416.666667,True,0,0,0,4,0.3,247.89,177,0.0,0
3282,0.093,12000,36,9000.0,True,0,1,0,12,0.08,383.27,449,78.3,0
3283,0.1925,7500,36,6000.0,True,0,2,1,20,0.19,275.87,109,0.0,0
3284,0.31,1900,36,6883.333333,True,0,4,0,12,0.44,81.7,87,0.0,0
3285,0.1899,13000,60,3000.0,False,0,0,0,9,0.3,337.16,262,0.0,0
3286,0.35,6001,36,5000.0,False,1,3,10,3,0.24,271.46,5,0.0,1
3287,0.1029,5000,36,4583.333333,False,0,0,0,9,0.15,162.02,109,0.0,0
3288,0.1153,4500,36,4815.25,True,0,1,0,8,0.18,148.46,78,0.0,0
3289,0.13,3000,36,4666.666667,True,0,0,0,15,0.31,101.08,145,0.0,0
3291,0.061,3500,36,5555.666667,True,0,0,0,18,0.25,106.64,105,0.0,0
3292,0.12,7500,36,2333.333333,True,0,1,0,11,0.55,249.11,224,0.0,0
3293,0.198,6000,36,3541.666667,False,0,1,0,15,0.47,222.37,161,0.0,1
3294,0.222,1500,36,6000.0,True,0,1,2,16,0.17,57.44,26,0.0,0
3295,0.167,7000,36,3291.666667,True,1,0,0,5,0.17,248.53,143,0.0,0
3296,0.2124,19000,60,4000.0,False,0,0,0,8,0.4,516.58,27,0.0,0
3297,0.3099,7500,36,2058.333333,True,0,1,0,15,1.24,322.47,4,0.0,0
3298,0.3177,4000,36,9110.833333,True,0,1,0,12,0.28,173.71,7,0.0,0
3299,0.26,4000,36,2500.0,False,0,3,0,5,0.13,161.16,114,0.0,1
3300,0.35,2500,36,1899.833333,False,0,1,0,9,0.33,113.09,27,0.0,0
3301,0.11,5000,36,9333.333333,True,0,2,1,11,0.16,163.69,74,0.0,0
3302,0.08,2500,36,8272.0,True,0,2,0,12,0.25,78.34,91,0.0,0
3304,0.101,3000,12,5916.666667,True,0,1,0,7,0.18,263.89,29,0.0,0
3305,0.2,5200,36,9693.333333,True,0,3,0,18,0.23,165.51,121,1000.0,0
3306,0.1999,4000,36,3971.25,True,0,0,0,6,0.15,148.63,90,0.0,0
3307,0.325,5000,36,3200.0,False,0,0,0,7,0.42,204.71,97,0.0,0
3308,0.145,5000,36,7500.0,True,0,5,3,7,0.36,172.1,118,0.0,1
3309,0.14,25000,36,5333.333333,True,0,1,0,15,0.32,854.44,556,0.0,0
3310,0.2,1800,36,2666.666667,True,0,6,5,2,0.04,66.89,59,0.0,1
