,age,annualincome,calldroprate,callfailurerate,monthlybilledamount,complaints,unpaidmonths,timetoexpiration,penaltytoswitch,lastmonthusage,unpaidbalance,outsidecalls,totalcallduration,avgcallduration,churn,customersuspended_Yes,education_High School or below,education_Master or equivalent,education_PhD or equivalent,gender_Male,homeowner_Yes,maritalstatus_Single,occupation_Others,occupation_Technology Related Job,usesinternetservice_Yes,usesvoiceservice_Yes
2471,16,242457,0.0,0.0,95,0,5,47,265,398,112,0.77,1535,511,0,1,0,1,0,1,1,1,1,0,0,0
2472,58,200768,0.06,0.03,30,0,6,69,21,113,153,0.52,4333,866,0,1,1,0,0,1,1,1,1,0,0,0
2473,49,195387,0.05,0.01,107,0,7,27,483,174,210,0.0,4668,666,0,1,1,0,0,1,1,1,1,0,0,0
2474,70,37715,0.05,0.02,76,3,5,38,384,165,65,0.88,1509,503,1,1,1,0,0,1,1,1,0,0,0,0
2475,60,195029,0.07,0.01,9,3,0,60,403,383,210,0.71,4473,745,0,1,1,0,0,0,1,1,1,0,0,0
2476,73,64716,0.03,0.03,8,3,2,73,139,74,64,0.04,4368,728,1,1,0,0,0,0,1,0,0,0,0,0
2477,22,120588,0.05,0.02,93,2,3,82,226,456,3,0.92,4862,810,1,1,1,0,0,1,1,1,1,0,0,0
2478,36,219706,0.02,0.01,16,2,6,12,144,281,49,0.77,7621,692,1,1,1,0,0,0,1,0,1,0,0,0
2479,77,38648,0.05,0.03,21,0,7,50,495,333,248,0.36,1056,264,1,1,0,0,0,1,1,1,1,0,0,0
2480,26,165229,0.0,0.02,48,3,6,12,142,403,229,0.18,4209,1052,1,1,0,0,0,1,1,0,0,0,0,0
2481,70,130776,0.0,0.01,39,0,6,76,187,402,118,0.57,8084,898,0,1,1,0,0,0,0,0,1,0,0,0
2482,30,26747,0.01,0.03,46,1,5,69,477,142,52,0.38,1058,1058,0,1,1,0,0,0,1,0,1,0,0,0
2483,34,103998,0.01,0.0,55,3,5,42,48,78,113,0.19,5711,951,1,1,1,0,0,0,0,1,1,0,0,0
2484,70,188010,0.07,0.03,9,1,7,53,482,130,207,0.77,1599,399,0,1,1,0,0,1,1,0,1,0,0,0
2485,49,116638,0.07,0.03,30,3,0,43,282,463,163,0.46,767,383,0,1,0,1,0,0,1,0,0,1,0,0
2486,43,38425,0.06,0.03,73,1,4,50,380,248,4,0.58,1521,253,0,1,1,0,0,0,1,1,1,0,1,0
2487,17,71723,0.0,0.0,103,3,1,50,66,217,19,0.82,2277,1138,0,1,1,0,0,1,0,0,0,1,0,0
2488,29,39293,0.04,0.03,23,0,2,14,395,149,52,0.5,440,440,0,1,1,0,0,1,0,0,0,1,0,0
2489,37,73635,0.0,0.02,119,2,3,99,291,107,167,0.72,5143,642,0,1,1,0,0,0,1,1,1,0,0,0
2490,61,94651,0.0,0.02,118,1,7,87,365,260,51,0.07,1919,479,0,1,0,1,0,1,1,0,0,1,0,0
2491,68,96627,0.03,0.03,3,0,7,12,252,311,90,0.94,5219,652,0,1,0,0,0,0,1,1,0,1,0,0
2492,17,28524,0.05,0.03,65,2,1,31,196,49,25,0.68,4912,545,1,1,1,0,0,0,1,0,0,1,0,0
2493,23,155318,0.04,0.01,15,0,1,63,464,94,201,0.13,2972,594,1,1,1,0,0,1,1,1,0,0,0,0
2494,54,240045,0.01,0.03,98,2,0,51,141,285,133,0.49,5903,983,0,1,1,0,0,0,1,1,0,0,0,0
2495,38,128874,0.01,0.02,14,0,1,79,498,398,188,0.92,1183,1183,0,1,1,0,0,1,1,1,0,0,1,0
2496,20,26993,0.07,0.0,43,2,5,30,82,446,143,0.48,1082,541,1,1,0,1,0,0,1,1,0,0,0,0
2497,39,205591,0.07,0.01,56,0,4,38,227,61,191,0.98,1093,364,0,0,1,0,0,1,0,1,1,0,0,0
2498,34,55402,0.03,0.03,25,2,2,8,440,84,148,0.4,5041,560,1,1,1,0,0,0,1,1,1,0,0,0
2499,37,192957,0.01,0.02,7,3,2,80,200,453,122,0.68,1405,351,1,1,0,1,0,1,1,0,1,0,0,0
2500,61,149966,0.07,0.03,34,0,3,45,163,428,5,0.0,2073,414,0,1,1,0,0,0,1,1,1,0,0,0
2501,47,141175,0.06,0.01,114,3,7,64,311,101,97,0.94,3103,1034,0,1,0,0,0,1,1,1,0,1,0,0
2502,35,147214,0.05,0.01,10,0,3,56,159,410,55,0.56,2821,705,1,1,0,0,0,1,1,1,1,0,1,0
2503,72,101886,0.0,0.0,21,2,2,52,196,321,68,0.81,222,222,0,1,0,1,0,0,1,0,0,0,0,0
2504,76,34798,0.01,0.01,87,0,0,31,114,274,106,0.14,4840,537,0,1,0,0,0,1,0,0,1,0,0,0
2505,12,148399,0.03,0.02,112,1,0,98,147,53,66,0.53,5283,880,0,1,1,0,0,0,1,0,0,1,1,1
2506,56,93452,0.02,0.0,46,3,0,59,465,63,80,0.15,4541,567,1,1,0,0,0,0,1,1,0,0,0,0
2507,38,111023,0.01,0.02,101,2,7,92,175,107,96,0.1,218,218,1,1,1,0,0,0,1,1,0,1,0,0
2508,16,58605,0.01,0.0,77,1,7,63,423,327,235,0.48,1971,657,0,1,0,1,0,0,1,1,0,0,0,0
2509,32,93821,0.01,0.02,15,0,4,78,81,241,47,0.7,1719,859,1,1,0,0,0,1,1,1,0,0,0,0
2510,51,80285,0.02,0.02,29,0,1,88,97,181,202,0.11,5759,719,0,1,1,0,0,0,0,0,0,1,0,0
2511,40,94679,0.03,0.02,60,1,0,12,102,33,47,0.47,4309,861,0,1,0,0,1,0,1,0,0,0,0,0
2512,25,207335,0.02,0.03,1,3,2,10,463,140,19,0.81,4448,889,0,1,1,0,0,0,1,0,0,1,0,0
2513,34,9001,0.05,0.01,1,0,7,89,6,116,227,0.98,1287,429,1,1,1,0,0,1,1,1,1,0,0,0
2514,67,26776,0.07,0.01,21,3,2,72,172,137,129,0.68,374,374,0,1,0,0,0,0,1,0,1,0,0,0
2515,26,75483,0.07,0.02,52,3,6,79,379,452,11,0.96,1641,234,1,1,1,0,0,0,1,0,1,0,0,0
2516,77,212823,0.05,0.0,12,1,3,93,229,12,221,0.44,5736,819,0,1,0,0,0,1,1,0,0,1,0,0
2517,38,43554,0.04,0.01,107,2,6,67,65,329,206,0.92,1092,1092,0,1,1,0,0,0,1,1,0,0,0,0
2518,16,227399,0.06,0.02,112,3,7,86,160,344,184,0.14,3347,669,1,1,0,0,0,1,1,1,0,1,0,0
2519,27,163479,0.06,0.0,57,3,6,97,200,47,172,0.37,3398,849,0,1,1,0,0,1,0,0,0,0,0,0
2520,12,177377,0.07,0.02,81,3,1,36,248,236,185,0.46,2497,624,0,0,0,1,0,1,1,0,1,0,0,0
2521,60,238173,0.0,0.03,49,1,0,57,146,277,30,0.14,1285,1285,0,1,0,0,0,0,1,1,0,1,0,0
2522,29,240697,0.05,0.03,113,0,0,80,287,155,87,0.71,1050,1050,0,1,1,0,0,1,1,0,0,0,0,1
2523,25,7252,0.05,0.0,43,2,4,52,23,483,1,0.07,6405,711,0,1,1,0,0,1,1,1,1,0,0,0
2524,49,59556,0.05,0.01,86,0,6,75,300,275,204,0.5,4345,620,1,1,1,0,0,0,1,1,1,0,0,0
2525,38,49381,0.06,0.01,79,0,1,88,292,161,218,0.91,7442,744,0,1,0,0,0,1,1,0,0,1,0,1
2526,35,81065,0.04,0.0,27,3,1,39,1,480,182,0.85,6458,717,0,1,0,0,0,1,1,0,1,0,0,0
2527,25,83060,0.04,0.0,16,0,1,14,48,140,80,0.76,6645,830,1,1,0,0,0,1,1,1,0,0,0,0
2528,71,210434,0.04,0.02,65,1,2,58,94,118,89,0.48,3257,814,0,1,0,0,1,0,0,1,0,0,1,0
2529,73,191186,0.02,0.0,0,0,3,84,228,101,48,0.46,2299,766,0,1,0,0,0,0,1,1,0,1,0,0
2530,67,137260,0.04,0.03,37,1,6,92,308,159,233,0.85,1955,651,0,1,0,0,0,1,1,0,0,1,0,0
2531,65,178174,0.01,0.0,116,3,1,83,395,199,112,0.44,4764,680,0,1,0,1,0,0,1,1,1,0,0,0
2532,36,215445,0.07,0.02,19,1,6,82,15,379,65,0.45,5557,1111,1,1,0,0,0,1,1,0,0,0,0,0
2533,19,66359,0.05,0.03,64,0,4,24,312,219,193,0.63,5590,798,1,1,1,0,0,0,1,0,0,1,0,0
2534,32,87978,0.06,0.03,5,2,2,61,112,245,87,0.47,2962,740,1,1,1,0,0,1,1,0,0,0,0,0
2535,61,188028,0.02,0.0,79,0,3,26,182,16,235,0.91,3125,625,1,1,1,0,0,0,1,0,1,0,0,0
2536,75,33906,0.03,0.01,55,0,1,29,151,433,129,0.0,409,409,0,1,0,0,1,0,1,1,1,0,0,0
2537,51,184049,0.06,0.03,41,3,2,84,43,29,68,0.16,2779,694,1,1,1,0,0,1,1,0,1,0,0,0
2538,74,10755,0.01,0.01,58,3,3,13,278,82,23,0.06,676,676,0,1,1,0,0,1,1,0,1,0,0,0
2539,46,203920,0.01,0.0,58,3,1,62,319,143,66,0.0,846,846,0,1,0,0,0,0,1,1,1,0,0,0
2540,36,157336,0.03,0.03,53,0,5,98,0,472,197,0.34,2405,601,1,1,1,0,0,0,0,1,0,0,0,0
2541,12,173115,0.04,0.03,84,2,1,5,119,334,200,0.14,1016,508,1,1,1,0,0,1,0,1,1,0,0,0
2542,30,117184,0.05,0.03,22,1,7,86,117,345,19,0.37,2222,555,1,1,0,0,0,0,1,0,0,1,0,0
2543,18,234206,0.02,0.01,68,2,7,22,460,121,242,0.44,441,441,1,1,0,0,0,1,1,0,0,0,0,0
2544,37,31812,0.04,0.02,90,3,2,11,0,62,113,0.76,3251,812,0,1,0,0,0,1,1,0,0,0,0,0
2545,14,198350,0.07,0.03,108,2,7,31,190,224,194,0.26,1220,406,0,1,0,1,0,1,1,0,1,0,0,0
2546,22,186291,0.06,0.03,60,1,6,97,153,215,138,0.06,4586,655,0,0,0,0,0,0,1,0,1,0,1,0
2547,69,34012,0.01,0.0,76,0,2,14,462,421,227,0.32,3127,1042,1,1,1,0,0,0,1,0,0,1,0,0
2548,68,50227,0.06,0.0,100,1,3,93,318,344,170,0.52,5721,635,0,1,1,0,0,1,1,0,0,1,0,0
2549,14,25332,0.02,0.03,37,2,7,6,209,414,236,0.75,3765,627,0,1,1,0,0,1,1,1,1,0,0,0
2550,17,7140,0.07,0.01,96,2,2,24,6,218,173,0.78,1937,484,0,1,1,0,0,0,0,1,0,1,0,0
2551,44,22063,0.0,0.03,116,3,6,75,64,10,7,0.71,5007,715,0,1,1,0,0,1,1,1,0,1,0,0
2552,78,158845,0.03,0.03,25,1,5,39,125,357,232,0.23,2261,753,1,1,0,0,0,0,1,0,0,0,0,0
2553,36,105407,0.01,0.0,19,2,1,63,110,28,199,0.84,1581,395,0,0,0,0,0,0,1,1,0,1,0,1
2554,12,89398,0.01,0.03,113,0,0,12,169,305,222,0.28,9292,774,0,1,1,0,0,0,1,0,0,1,0,0
2555,25,87638,0.05,0.02,11,0,3,45,191,62,197,0.22,5006,1001,0,1,0,0,0,1,1,0,1,0,0,0
2556,35,113674,0.01,0.02,82,0,7,83,157,469,17,0.4,3790,758,1,1,1,0,0,0,1,1,0,0,0,0
2557,27,99527,0.06,0.01,82,0,3,97,215,144,94,0.04,5779,825,1,1,0,0,0,0,1,1,1,0,0,0
2558,41,1764,0.01,0.03,32,0,3,69,258,111,49,0.44,5320,591,0,1,0,1,0,1,1,1,1,0,0,0
2559,72,150482,0.07,0.01,52,3,5,86,304,315,34,0.61,3646,607,0,1,0,0,0,1,0,1,0,0,0,0
2560,15,127249,0.01,0.03,29,3,2,0,26,139,88,0.47,3150,787,0,1,0,1,0,1,1,1,0,0,0,0
2561,33,246700,0.06,0.0,108,2,6,27,234,191,238,0.06,3412,853,0,1,1,0,0,0,1,1,0,1,0,0
2562,68,37627,0.01,0.03,5,2,7,25,274,63,246,0.7,2883,576,0,1,0,0,0,0,1,0,0,1,0,0
2563,21,9011,0.06,0.0,113,0,5,41,42,3,195,0.23,4187,837,1,1,1,0,0,0,0,1,0,0,0,0
2564,64,144673,0.07,0.01,29,1,5,37,277,368,50,0.75,3737,533,0,1,0,0,0,1,1,1,0,0,0,0
2565,77,75818,0.02,0.0,35,0,0,29,52,80,2,0.14,3082,616,0,1,0,0,0,1,1,0,1,0,0,0
2566,51,140106,0.07,0.02,25,2,0,59,169,333,151,0.55,2908,727,0,1,0,0,0,1,1,1,0,0,1,0
2567,51,73511,0.07,0.01,27,2,7,41,280,233,40,0.27,3385,564,0,1,0,0,0,1,1,1,1,0,0,0
2568,22,150610,0.03,0.02,3,1,2,31,103,21,229,0.23,2354,784,0,1,1,0,0,0,1,1,0,1,0,0
2569,77,38648,0.05,0.03,21,0,7,50,495,333,248,0.36,1376,458,1,1,0,0,0,1,1,1,1,0,0,0
2570,42,93576,0.03,0.0,17,3,4,17,477,437,206,0.6,4125,1031,0,1,1,0,0,0,1,0,1,0,0,0
2571,37,173638,0.03,0.01,28,2,4,89,466,497,209,0.73,3241,810,0,1,0,0,0,1,1,0,0,1,0,1
2572,22,190123,0.03,0.01,77,0,6,21,292,110,82,0.05,4375,625,1,1,1,0,0,1,1,0,1,0,0,0
2573,70,103564,0.07,0.02,97,2,4,49,270,238,4,0.68,2430,607,0,1,1,0,0,0,1,0,1,0,0,0
2574,54,78753,0.03,0.03,7,0,4,86,482,79,71,0.91,1285,642,0,1,0,0,0,0,1,1,0,1,0,0
2575,24,52315,0.05,0.03,19,2,1,68,263,438,206,0.78,2621,873,0,1,0,0,1,0,1,0,1,0,0,1
2576,37,49810,0.05,0.02,58,2,1,95,282,168,9,0.25,7372,819,1,1,0,1,0,0,1,1,0,1,0,0
2577,76,120582,0.05,0.02,48,1,2,39,20,179,23,0.94,4525,646,0,1,1,0,0,1,1,0,0,0,0,0
2578,50,204618,0.05,0.02,117,3,1,66,361,395,126,0.64,5255,875,0,1,1,0,0,1,0,0,1,0,0,0
2579,72,196567,0.05,0.0,76,3,6,4,224,262,72,0.89,5625,937,0,1,0,1,0,1,1,1,1,0,0,0
2580,79,57163,0.0,0.02,40,1,4,52,377,49,3,0.36,2332,777,0,1,0,0,0,0,0,1,0,1,0,0
2581,31,33483,0.02,0.02,88,3,6,88,409,480,238,0.75,1515,505,0,1,1,0,0,0,1,0,0,0,0,0
2582,60,201432,0.01,0.03,15,3,0,84,79,37,67,0.69,5666,944,0,1,0,0,1,0,1,0,0,1,0,0
2583,47,71194,0.01,0.02,114,2,5,23,13,277,30,0.25,4203,525,0,1,1,0,0,0,1,1,0,0,0,0
2584,49,160957,0.03,0.02,27,3,3,51,18,391,196,0.7,5728,716,0,1,1,0,0,0,0,0,1,0,0,0
2585,65,200880,0.04,0.03,97,1,0,97,37,378,231,0.81,4883,976,1,1,0,0,0,1,1,0,1,0,0,0
2586,25,104,0.06,0.03,59,3,2,23,343,302,222,0.61,4704,784,1,1,0,1,0,0,0,0,0,1,0,0
2587,21,20291,0.07,0.03,76,1,2,1,133,436,103,0.59,3950,658,1,0,1,0,0,1,1,0,1,0,0,0
2588,33,243742,0.07,0.02,86,3,5,10,316,474,72,0.97,1769,589,0,1,1,0,0,1,1,1,0,1,0,0
2589,14,116399,0.07,0.0,45,0,6,47,424,214,221,0.44,3267,653,1,1,0,1,0,1,0,1,0,1,0,0
2590,19,235098,0.07,0.01,101,3,5,24,423,462,218,0.58,805,402,1,1,1,0,0,0,0,1,0,0,0,0
2591,49,76381,0.03,0.0,97,1,2,46,89,348,137,0.18,2853,951,0,1,0,0,0,0,1,0,0,0,0,0
2592,52,136345,0.06,0.03,43,3,7,52,398,376,79,0.5,9817,818,1,1,1,0,0,0,1,1,1,0,0,0
2593,15,172030,0.04,0.0,79,1,4,5,236,402,57,0.51,2023,674,0,1,0,0,0,0,1,0,0,1,0,0
2594,41,10978,0.01,0.01,6,3,7,14,393,168,17,0.84,3198,639,0,1,0,0,0,0,1,0,1,0,0,0
2595,45,173305,0.02,0.0,79,0,6,16,251,91,49,0.45,3967,991,0,1,0,0,0,0,1,1,1,0,0,0
2596,20,202505,0.03,0.02,83,2,7,76,9,138,81,0.27,5343,667,1,1,1,0,0,1,1,1,1,0,0,0
2597,62,233683,0.02,0.03,5,2,4,38,113,457,233,0.85,2394,598,1,1,1,0,0,1,1,1,0,1,0,0
2598,31,121016,0.01,0.01,39,0,7,10,257,241,213,0.36,2752,688,0,1,1,0,0,1,0,0,0,1,0,0
2599,13,107413,0.02,0.02,118,3,6,90,192,75,65,0.0,5732,818,0,1,0,1,0,0,0,0,0,1,0,0
2600,67,12539,0.07,0.0,36,3,5,95,162,488,56,0.24,3092,773,1,1,1,0,0,1,1,0,0,0,0,0
2601,19,91076,0.06,0.0,36,1,5,31,284,0,77,0.24,1981,660,0,0,1,0,0,1,1,1,1,0,0,0
2602,42,227064,0.01,0.02,97,0,1,57,27,494,112,0.06,945,472,0,1,1,0,0,1,0,1,0,0,1,0
2603,68,202159,0.03,0.02,43,0,7,17,382,178,210,0.03,2617,436,1,1,1,0,0,0,1,1,0,0,0,0
2604,32,78764,0.06,0.0,32,0,6,16,476,188,119,0.06,5425,775,1,1,1,0,0,0,1,1,1,0,0,0
2605,40,184278,0.03,0.02,1,0,3,49,406,169,211,0.02,1892,630,1,1,1,0,0,0,0,1,0,0,0,0
2606,29,67826,0.0,0.03,96,0,4,50,264,161,183,0.86,1264,421,0,1,1,0,0,0,1,0,1,0,0,0
2607,73,199095,0.06,0.01,119,1,6,15,153,473,197,0.64,1921,640,0,1,0,1,0,0,1,0,0,1,0,0
2608,44,35109,0.04,0.0,107,0,1,44,340,462,169,0.1,1208,1208,0,1,1,0,0,0,1,0,0,1,0,0
2609,17,105506,0.0,0.03,115,1,1,5,215,240,67,0.17,1227,1227,1,1,0,0,0,0,1,1,1,0,0,1
2610,64,81410,0.02,0.03,34,3,5,20,169,218,221,0.19,5905,738,0,1,0,1,0,0,1,0,0,1,0,1
2611,43,248167,0.01,0.03,21,2,5,53,187,133,228,0.29,3415,569,0,1,1,0,0,1,1,1,1,0,0,1
2612,45,125600,0.01,0.0,80,0,3,84,106,439,60,0.8,2939,587,0,1,0,0,0,0,1,0,0,1,0,0
2613,54,231261,0.0,0.02,104,1,5,13,495,235,206,0.42,4835,805,0,1,0,0,0,0,1,0,0,0,0,0
2614,65,117907,0.05,0.03,104,2,2,10,91,376,175,0.43,113,113,0,1,1,0,0,1,1,0,0,0,0,0
2615,22,248678,0.06,0.0,59,3,6,7,39,187,188,0.72,5200,742,1,1,0,0,1,1,0,1,1,0,0,0
2616,61,164131,0.04,0.01,105,0,2,4,305,139,206,0.49,7289,911,1,1,1,0,0,0,1,0,0,0,0,0
2617,26,162588,0.0,0.0,25,2,7,95,237,205,195,0.24,2541,635,1,1,0,0,0,0,1,1,0,0,0,0
2618,35,223914,0.02,0.0,14,3,7,20,147,409,110,0.38,3973,567,1,1,0,1,0,1,0,0,0,1,1,0
2619,77,2651,0.03,0.03,86,2,1,84,432,120,207,0.4,3132,626,1,1,1,0,0,1,1,1,0,1,0,0
2620,57,249793,0.03,0.01,40,3,0,10,118,114,159,0.65,1629,407,0,1,1,0,0,1,1,1,1,0,0,0
2621,27,21207,0.07,0.01,104,1,6,19,3,440,88,0.84,463,231,1,1,0,0,0,0,1,0,1,0,0,1
2622,55,176838,0.07,0.01,101,3,7,57,160,408,228,0.63,6110,763,0,1,0,1,0,0,0,1,1,0,0,0
2623,12,78863,0.05,0.0,8,3,5,59,81,399,237,0.4,4167,694,0,1,1,0,0,0,0,1,0,0,0,0
2624,12,173115,0.04,0.03,84,2,1,5,119,334,200,0.14,3509,701,1,1,1,0,0,1,0,1,1,0,0,0
2625,55,217840,0.0,0.0,12,1,0,60,356,50,176,0.4,6527,815,0,1,0,0,0,1,1,1,1,0,1,0
2626,21,59228,0.07,0.01,117,1,1,89,374,202,112,0.4,3055,763,0,1,0,0,0,0,1,0,0,0,0,0
2627,70,20983,0.06,0.03,2,3,5,40,428,133,13,0.15,4806,801,1,1,0,0,0,1,1,1,0,1,0,0
2628,42,220046,0.02,0.01,10,0,5,28,65,464,190,0.03,3518,703,0,1,0,1,0,0,0,0,0,1,0,0
2629,41,102344,0.04,0.03,95,3,0,61,381,323,186,0.44,2288,762,1,1,0,0,1,1,1,0,1,0,0,0
2630,57,152171,0.07,0.02,119,3,4,35,413,119,187,0.73,5962,662,1,1,1,0,0,1,0,0,0,1,0,0
2631,45,41008,0.01,0.03,114,2,3,83,435,232,53,0.04,3257,542,0,1,0,0,0,1,1,1,0,0,0,0
2632,37,239934,0.05,0.01,64,0,2,1,83,242,136,0.1,2191,365,0,1,0,1,0,0,1,1,0,0,0,0
2633,41,96891,0.06,0.03,104,3,6,23,17,223,40,0.08,4000,1000,1,1,0,0,0,0,1,1,0,0,0,0
2634,52,65189,0.05,0.03,86,1,2,99,107,18,49,0.0,3076,615,0,0,0,0,0,1,1,1,1,0,0,0
2635,17,28524,0.05,0.03,65,2,1,31,196,49,25,0.68,5167,861,1,1,1,0,0,0,1,0,0,1,0,0
2636,63,163921,0.01,0.03,94,2,5,11,143,385,91,0.76,4937,822,0,1,0,1,0,0,1,1,0,0,0,0
2637,37,35889,0.04,0.0,72,0,6,19,286,38,68,0.95,2309,577,1,1,1,0,0,0,1,1,0,0,0,0
2638,30,213056,0.06,0.03,72,1,5,46,380,485,183,0.48,3867,966,0,1,1,0,0,1,0,0,1,0,0,0
2639,57,71394,0.02,0.01,13,3,4,64,140,144,177,0.72,3743,623,0,1,1,0,0,1,1,1,1,0,0,0
2640,28,84486,0.04,0.03,16,0,5,30,352,255,114,0.64,3991,997,0,1,0,0,0,0,1,0,1,0,0,0
2641,23,181802,0.01,0.03,16,2,1,79,120,395,91,0.78,2218,739,0,1,0,1,0,1,0,1,1,0,0,0
2642,48,195615,0.0,0.01,34,2,3,14,387,92,22,0.96,144,144,0,1,0,0,1,1,1,1,1,0,0,0
2643,66,3608,0.05,0.02,107,2,5,61,57,123,74,0.5,4902,544,0,1,0,0,0,1,1,1,1,0,0,0
2644,18,43207,0.04,0.0,67,0,6,8,438,369,86,0.69,1152,1152,1,1,0,0,0,1,1,0,0,0,1,0
2645,49,221278,0.01,0.02,37,3,2,46,449,488,57,0.42,3747,936,0,1,1,0,0,1,1,0,1,0,0,0
2646,42,133834,0.0,0.0,70,1,2,14,169,52,232,0.89,1266,1266,1,1,1,0,0,1,1,0,0,0,0,0
2647,63,173433,0.07,0.02,30,2,3,61,51,298,244,0.08,1431,715,1,1,1,0,0,1,1,1,1,0,0,0
2648,70,141180,0.03,0.0,6,0,4,29,58,156,246,0.02,4345,724,1,1,1,0,0,0,1,1,1,0,0,0
2649,27,167741,0.0,0.03,54,3,7,28,329,449,156,0.69,2788,929,0,1,1,0,0,0,1,1,0,0,0,0
2650,29,71511,0.03,0.01,59,2,7,79,445,241,73,0.19,5342,763,0,1,1,0,0,0,1,0,0,0,0,0
2651,68,160710,0.03,0.02,116,3,7,13,454,365,24,0.7,2736,912,1,1,0,0,1,1,0,0,0,0,0,0
2652,59,218538,0.04,0.02,71,1,0,65,398,302,236,0.04,4623,770,0,1,1,0,0,0,1,0,0,1,0,0
2653,50,188240,0.06,0.03,3,0,4,97,304,493,181,0.54,2887,962,0,1,1,0,0,1,1,0,0,1,0,0
2654,55,78324,0.05,0.02,28,3,4,80,492,72,30,0.57,3797,542,0,1,1,0,0,0,1,1,0,0,0,0
2655,20,98295,0.0,0.0,55,1,6,78,332,119,227,0.65,3965,660,0,1,1,0,0,1,1,1,0,1,0,0
2656,45,62338,0.05,0.01,85,2,3,67,499,289,231,0.23,3795,948,1,1,0,1,0,0,1,0,1,0,0,0
2657,54,137455,0.07,0.03,44,0,1,67,188,471,231,0.25,442,221,0,1,0,1,0,1,1,1,1,0,0,0
2658,25,200317,0.04,0.02,35,3,6,81,1,110,96,0.77,3606,601,1,1,0,1,0,1,1,1,0,1,0,0
2659,64,5586,0.02,0.0,25,0,1,63,403,397,194,0.27,3745,624,0,1,0,0,0,0,1,1,1,0,0,0
2660,59,94563,0.04,0.03,47,0,2,74,255,158,231,0.9,6966,870,0,1,1,0,0,1,1,1,1,0,0,0
2661,60,203796,0.0,0.0,86,3,4,4,307,269,190,0.55,1259,629,1,1,1,0,0,1,1,1,1,0,0,0
2662,65,216665,0.03,0.02,21,1,1,70,404,294,133,0.69,4591,918,0,1,1,0,0,0,1,0,1,0,0,0
2663,54,74937,0.0,0.0,27,2,3,57,84,348,74,0.16,907,302,0,1,0,0,0,0,0,1,0,1,0,0
2664,30,179125,0.05,0.0,6,1,0,95,272,147,81,0.46,868,434,0,1,1,0,0,0,1,1,0,1,0,0
2665,60,244946,0.02,0.03,51,2,2,3,463,225,192,0.97,2766,922,0,1,1,0,0,1,1,0,0,0,0,0
2666,75,154924,0.03,0.02,56,2,0,2,376,360,218,0.06,60,60,0,1,0,0,0,1,1,0,1,0,0,0
2667,49,130413,0.07,0.01,82,0,7,23,319,278,50,0.1,1355,451,0,1,1,0,0,0,1,0,0,0,0,0
2668,79,123312,0.01,0.03,23,2,6,68,35,478,126,0.07,4533,755,0,1,0,0,0,1,1,1,1,0,1,0
2669,15,137653,0.05,0.01,116,0,0,53,397,394,216,0.92,420,210,0,1,1,0,0,0,1,0,1,0,0,0
2670,25,14270,0.03,0.01,10,2,1,82,485,13,174,0.11,5619,936,1,1,0,0,0,0,1,1,1,0,0,0
2671,61,234857,0.05,0.0,82,0,6,51,106,491,196,0.66,5235,581,0,1,1,0,0,0,1,1,0,0,0,0
2672,70,93030,0.04,0.03,112,2,1,96,182,333,19,0.8,4096,1024,0,1,0,0,0,0,1,1,0,1,0,0
2673,54,133193,0.05,0.03,47,3,0,37,59,69,246,0.93,1295,1295,1,1,1,0,0,1,1,1,1,0,0,0
2674,54,102595,0.07,0.03,105,1,5,86,233,182,176,0.62,2113,704,0,1,1,0,0,1,0,0,1,0,0,0
2675,75,182881,0.01,0.01,96,3,5,36,297,50,4,0.43,2302,1151,0,1,1,0,0,0,1,0,0,1,0,0
2676,62,112666,0.01,0.01,3,0,5,65,389,30,144,0.79,1816,605,0,1,1,0,0,0,1,0,1,0,0,0
2677,78,109075,0.01,0.02,37,3,1,92,24,329,53,0.63,782,260,1,1,0,0,1,1,1,1,0,0,0,0
2678,27,70994,0.02,0.02,9,0,1,60,345,132,214,0.68,1233,246,0,1,0,0,0,1,0,1,1,0,0,0
2679,17,181908,0.07,0.02,38,2,2,64,430,383,188,0.09,4916,983,1,1,1,0,0,0,1,1,0,1,0,0
2680,24,207764,0.0,0.03,100,1,3,16,453,147,59,0.14,1567,783,0,1,0,0,0,0,1,0,0,1,0,0
2681,27,168486,0.05,0.03,32,0,1,34,333,476,79,0.17,3840,960,1,1,0,0,0,1,1,0,1,0,0,0
2682,28,82290,0.03,0.01,9,2,5,15,179,228,69,0.27,4596,919,1,1,1,0,0,0,1,1,0,1,0,0
2683,73,215474,0.05,0.0,114,3,3,85,210,374,142,0.74,2010,670,1,1,1,0,0,1,0,0,1,0,0,0
2684,27,7340,0.0,0.03,115,3,1,65,133,85,70,0.25,4715,943,0,1,0,0,0,1,1,1,0,0,0,0
2685,29,204254,0.04,0.02,40,0,2,13,492,271,57,0.17,3754,750,1,0,1,0,0,1,1,1,1,0,1,0
2686,20,94033,0.05,0.01,58,0,5,48,202,217,243,0.33,8894,808,0,1,0,0,0,1,0,1,1,0,0,0
2687,21,67713,0.03,0.03,29,3,2,23,248,396,105,0.57,3545,709,1,1,1,0,0,1,1,0,0,1,0,0
2688,35,124954,0.01,0.01,45,1,4,42,248,401,174,0.76,1088,272,0,1,0,0,0,1,1,0,1,0,0,0
