SOC_customer_subtype;SOC_number_houses;SOC_avg_household_size;SOC_avg_age;SOC_customer_main_type;SOC_is_roman_catholic;SOC_is_protestant;SOC_other_religion;SOC_no_religion;SOC_is_married;SOC_living_together;SOC_other_relation;SOC_is_single;SOC_household_without_children;SOC_household_with_children;SOC_high_level_education;SOC_medium_level_education;SOC_low_level_education;SOC_high_status;SOC_entrepreneur;SOC_farmer;SOC_middle_management;SOC_skilled_labourer;SOC_unskilled_labourer;SOC_social_class_A;SOC_social_class_B1;SOC_social_class_B2;SOC_social_class_C;SOC_social_class_D;SOC_rented_house;SOC_home_owner;SOC_1_car;SOC_2_cars;SOC_no_car;SOC_national_health_service;SOC_private_health_service;SOC_income_<30k;SOC_income_30k-45k;SOC_income_45k-75k;SOC_income_75k-122k;SOC_income_>122k;SOC_avg_income;SOC_purchasing_power_class;PROD_contribution_3rd_party_insurance_private;PROD_contribution_3rd_party_insurance_firm;PROD_contribution_3rd_party_insurance_agriculture;PROD_contribution_car;PROD_contribution_delivery_van;PROD_contribution_motorcycle;PROD_contribution_lorry;PROD_contribution_trailer;PROD_contribution_tractor;PROD_contribution_agricultural_machines;PROD_contribution_moped;PROD_contribution_life;PROD_contribution_private_accident;PROD_contribution_family_accident;PROD_contribution_disability;PROD_contribution_fire;PROD_contribution_surfboard;PROD_contribution_boat;PROD_contribution_bicycle;PROD_contribution_property;PROD_contribution_social_security;PROD_number_party_3rd_insurance_private;PROD_number_3rd_party_insurance_firm;PROD_number_party_3rd_insurance_agriculture;PROD_number_car;PROD_number_delivery_van;PROD_number_motorcycle;PROD_number_lorry;PROD_number_trailer;PROD_number_tractor;PROD_number_agricultural_machines;PROD_number_moped;PROD_number_life;PROD_number_private_accident;PROD_number_family_accident;PROD_number_disability;PROD_number_fire;PROD_number_surfboard;PROD_number_boat;PROD_number_bicycle;PROD_number_property;PROD_number_social_security;CARAVAN
33;1;3;3;8;0;9;0;0;9;0;0;0;3;6;0;4;5;2;0;0;2;5;0;2;2;1;6;0;0;9;7;2;0;4;5;0;5;4;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;1;3;3;8;0;9;0;0;5;0;4;2;3;4;0;3;6;0;0;2;0;3;5;1;0;0;7;2;4;5;3;2;4;7;2;6;2;2;0;0;2;6;2;0;0;6;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1;1;3;3;1;1;5;0;4;7;0;2;2;2;6;3;5;1;6;0;0;3;0;1;4;1;5;0;0;0;9;7;2;0;2;7;2;1;6;0;0;5;8;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;3;3;8;0;6;1;2;6;0;3;2;3;5;1;2;6;1;0;1;4;2;4;1;2;2;5;2;2;7;7;0;2;7;2;0;4;5;0;0;4;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28;2;1;5;6;2;5;2;0;0;0;9;7;2;0;2;1;7;2;0;2;2;1;4;1;0;2;2;5;8;1;0;0;9;9;0;2;7;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;1;2;4;1;1;4;2;3;5;0;4;3;4;2;3;4;3;3;0;0;3;1;2;4;3;0;1;3;3;6;6;0;3;4;5;3;3;3;1;0;4;6;0;0;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;1;3;2;2;0;7;2;0;7;2;0;0;6;3;2;7;0;2;0;0;7;0;0;2;3;4;0;0;0;9;7;2;0;7;2;0;6;3;0;0;4;8;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;1;2;3;5;1;5;1;3;4;1;5;4;2;3;1;3;5;1;0;1;2;3;4;1;2;2;5;1;5;4;5;1;3;8;1;5;3;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
33;1;3;4;8;0;4;0;5;5;0;4;3;2;5;0;2;7;0;0;2;0;3;4;0;0;3;3;4;0;9;6;0;3;9;0;6;3;0;0;0;2;3;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3;1;1;5;1;1;5;2;2;5;1;4;4;4;1;1;7;2;2;1;0;6;1;1;2;4;2;2;1;4;5;7;1;2;5;4;4;3;3;1;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;1;1;2;1;0;5;0;4;0;3;6;6;3;0;3;3;3;0;0;0;6;0;3;0;4;2;2;2;7;2;5;0;4;7;2;5;4;0;0;0;2;6;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;1;3;3;10;0;5;1;3;7;1;2;1;4;4;0;2;7;1;0;3;2;2;3;1;2;3;4;1;4;5;6;3;1;7;2;2;5;1;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31;1;2;3;7;0;6;0;3;5;1;3;3;4;2;3;2;5;3;0;0;4;3;0;2;2;0;3;3;3;6;6;1;2;5;4;2;0;7;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12;1;3;2;3;6;3;0;0;9;0;0;0;3;6;6;2;2;5;2;0;3;0;0;5;3;0;2;0;0;9;9;0;0;0;9;0;0;6;3;0;6;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;2;3;2;8;0;7;0;2;7;2;0;0;4;5;0;2;7;0;2;0;2;4;2;0;0;4;5;0;2;7;5;4;0;9;0;0;5;4;0;0;4;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;1;3;2;3;0;5;0;4;9;0;0;0;0;9;2;3;4;4;0;0;4;0;2;4;2;0;4;0;0;9;9;0;0;5;4;2;2;6;0;0;4;6;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;2;2;5;6;1;5;3;1;7;0;2;2;6;1;2;4;4;2;1;2;2;0;3;1;1;5;2;0;8;1;8;0;1;7;2;2;7;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;1;3;2;8;0;7;0;2;7;2;0;0;4;5;0;2;7;0;2;0;2;4;2;0;0;4;5;0;2;7;5;4;0;9;0;0;5;4;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;1;2;2;3;0;9;0;0;9;0;0;0;5;4;0;5;4;7;0;0;2;0;0;0;4;0;5;0;0;9;9;0;0;7;2;0;5;2;4;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;1;3;2;9;0;6;0;3;5;2;2;2;2;5;0;2;7;0;0;0;2;7;0;0;0;0;9;0;2;7;9;0;0;7;2;0;9;0;0;0;3;4;2;0;0;6;0;5;0;2;0;0;0;0;0;0;0;4;0;0;0;0;3;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
22;1;2;2;5;1;4;2;3;4;1;4;3;4;2;2;4;4;1;2;0;4;4;0;2;2;0;5;0;6;3;6;0;3;7;2;4;0;5;0;0;4;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;1;4;3;3;1;6;1;3;6;1;2;2;2;6;2;3;4;2;1;1;3;2;1;2;2;3;3;1;3;6;6;3;1;6;3;3;3;3;1;1;4;7;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;1;3;4;3;0;2;4;4;7;0;2;4;0;5;4;0;5;2;0;0;4;1;3;0;0;5;3;3;9;0;7;0;2;6;3;6;0;3;0;0;3;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;1;4;2;10;1;5;1;3;6;1;3;0;3;6;0;2;7;4;0;2;2;0;3;0;2;6;2;0;2;7;6;1;2;6;3;0;0;9;0;0;5;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;1;2;3;2;1;4;1;3;6;1;2;6;0;3;0;3;6;3;0;0;3;3;2;0;0;6;3;0;9;0;8;1;1;4;5;6;0;0;3;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;2;2;4;6;0;4;2;3;5;0;4;4;2;4;0;0;9;0;0;2;2;3;3;0;0;2;3;5;9;0;7;0;2;9;0;2;7;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;1;3;2;8;0;3;1;5;8;0;1;1;1;7;2;3;5;2;0;0;2;3;3;2;0;2;4;3;9;0;7;0;2;9;0;4;5;0;0;0;3;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;1;4;2;9;0;5;1;4;7;1;2;1;1;8;0;1;8;1;0;0;2;4;4;1;1;1;5;4;8;1;6;1;2;9;0;2;6;2;0;0;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;1;3;2;8;0;4;0;5;9;0;0;0;3;6;0;4;5;0;0;0;2;5;3;0;2;2;5;2;0;9;9;0;0;9;0;1;5;4;0;0;4;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
38;1;3;3;9;0;3;0;6;7;0;2;0;4;5;0;0;9;0;0;0;0;5;4;0;0;0;6;3;5;4;5;3;3;9;0;4;5;0;0;0;2;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31;1;3;3;7;0;5;0;4;5;1;4;2;4;4;1;2;7;0;0;1;2;1;6;1;1;0;2;6;8;1;4;2;4;8;1;2;7;1;0;0;3;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;2;3;2;8;0;7;0;2;7;2;0;0;4;5;0;2;7;0;2;0;2;4;2;0;0;4;5;0;2;7;5;4;0;9;0;0;5;4;0;0;4;3;0;0;3;6;0;0;0;0;4;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0
33;1;3;2;8;0;4;0;5;9;0;0;0;2;7;1;1;8;1;0;0;2;6;2;1;1;1;5;4;3;6;6;1;2;7;2;3;5;2;1;0;3;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;2;3;3;2;0;5;2;3;7;1;2;2;3;5;3;4;3;4;0;0;4;1;0;4;2;2;2;0;1;8;8;0;1;6;3;0;5;4;0;0;4;7;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;1;2;4;7;0;6;1;3;5;0;4;4;4;2;2;3;5;2;0;0;4;3;2;2;3;0;5;2;7;2;6;0;3;9;0;5;2;2;0;0;3;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;1;3;4;3;0;2;4;4;7;0;2;4;0;5;4;0;5;2;0;0;4;1;3;0;0;5;3;3;9;0;7;0;2;6;3;6;0;3;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
33;1;3;3;8;2;4;3;2;9;0;0;0;4;5;3;4;3;5;0;0;4;0;0;5;2;0;3;0;3;6;5;4;0;3;6;0;5;2;3;0;5;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;1;3;2;2;1;3;1;4;5;2;3;0;6;4;6;4;0;6;0;0;4;0;0;5;0;4;0;0;9;0;3;0;6;5;4;0;0;6;4;0;7;8;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;1;3;4;8;2;2;1;5;8;0;1;0;5;4;1;3;5;2;0;1;3;2;3;1;2;3;3;1;4;5;7;2;0;1;8;1;4;4;1;0;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;1;2;4;8;1;5;1;3;6;0;3;4;3;3;1;3;5;2;1;0;3;3;2;1;1;2;5;2;5;4;6;0;3;6;3;3;3;2;1;0;3;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;1;3;2;3;2;4;2;4;7;1;2;2;3;5;3;5;2;3;1;1;4;2;2;3;2;3;2;1;6;3;7;1;2;6;3;1;3;5;1;0;4;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;1;2;3;9;1;5;1;3;5;1;4;3;3;4;2;2;6;1;1;1;2;4;2;1;1;2;5;1;4;5;6;1;2;7;2;3;5;2;0;0;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;1;2;2;5;0;4;1;4;2;3;4;3;4;2;1;5;4;1;0;0;2;2;4;1;1;3;4;2;8;1;6;1;3;8;1;5;4;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1;3;3;2;0;9;0;0;7;0;2;2;3;5;4;3;3;4;0;0;3;2;2;2;2;3;3;0;0;9;9;0;0;3;6;2;0;4;4;0;7;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1;3;3;2;2;5;2;1;7;2;0;0;2;7;4;4;2;3;0;0;5;2;1;2;3;3;2;1;0;9;9;0;0;4;5;1;2;7;0;0;5;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;1;3;3;3;2;4;1;3;6;1;2;2;3;4;3;4;3;3;1;0;4;1;2;3;2;3;2;1;3;6;6;2;2;6;3;2;3;4;2;1;5;6;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;1;2;3;5;1;3;1;5;4;2;4;4;2;3;1;3;6;1;0;1;3;3;3;1;1;3;3;3;7;2;6;0;3;8;1;5;4;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
40;1;3;3;10;0;3;0;6;9;0;0;0;4;5;2;0;7;2;0;5;0;2;0;2;1;5;3;0;2;7;7;2;0;7;2;4;2;4;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;1;4;2;9;0;6;0;3;4;0;5;1;2;6;1;4;5;0;0;2;2;4;2;0;2;3;5;1;4;5;5;2;3;7;2;5;3;2;0;0;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;1;3;2;8;0;3;1;5;6;0;3;2;3;5;0;4;5;2;0;0;4;4;1;1;0;2;4;3;5;4;5;1;3;7;2;4;3;2;0;0;3;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;1;2;4;9;0;4;1;4;6;2;1;1;5;3;0;3;6;1;0;0;4;3;2;1;1;2;6;0;6;3;6;0;3;5;4;2;2;5;0;0;4;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
22;1;2;2;5;1;4;2;3;4;1;4;3;4;2;2;4;4;1;2;0;4;4;0;2;2;0;5;0;6;3;6;0;3;7;2;4;0;5;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;1;4;2;5;0;5;1;4;8;1;1;1;2;6;1;3;6;0;0;0;5;1;3;0;1;3;5;1;7;2;8;1;1;9;0;2;6;2;0;0;3;2;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;1;3;3;8;0;6;2;1;6;0;3;2;3;4;1;2;7;1;0;2;2;1;5;1;2;2;5;1;1;8;7;0;2;7;2;0;5;4;0;0;4;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;1;1;3;5;0;3;0;6;5;0;4;5;3;1;1;2;7;0;0;0;1;2;7;0;1;1;4;5;8;1;6;0;3;9;0;6;1;2;1;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8;1;2;4;2;0;4;0;5;7;0;2;2;6;2;3;5;1;6;1;0;2;0;1;6;0;2;2;0;6;3;7;2;0;3;6;2;4;4;1;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;1;3;2;9;0;4;0;5;9;0;0;0;2;7;1;2;6;1;0;0;3;3;3;1;1;3;6;1;5;4;6;1;2;7;2;1;4;4;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;2;3;8;0;9;0;0;9;0;0;0;5;4;0;5;4;0;0;0;1;8;1;0;0;1;8;0;1;8;5;0;4;9;0;1;4;0;5;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;1;3;2;3;0;5;0;4;6;0;3;1;2;7;3;2;4;1;0;1;4;1;4;1;3;2;1;3;0;9;6;3;0;4;5;0;4;2;4;1;6;6;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
33;1;3;3;8;0;5;0;4;7;2;0;0;3;6;0;4;5;2;0;2;0;4;3;2;0;2;5;0;4;5;7;2;0;5;4;2;2;3;3;0;5;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
33;1;2;3;8;0;7;0;2;7;2;0;0;5;4;0;3;6;2;0;0;2;5;2;2;1;2;5;2;0;9;4;4;2;6;3;2;5;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;1;3;3;3;0;2;0;7;9;0;0;0;5;4;3;4;2;2;0;0;7;0;0;3;4;2;0;0;0;9;9;0;0;5;4;2;0;3;3;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
33;1;3;2;8;0;4;2;4;8;1;0;0;2;7;0;3;6;0;0;0;4;3;3;0;1;3;6;0;3;6;6;3;0;9;0;2;5;2;2;0;4;3;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;1;2;3;1;3;2;1;3;5;2;2;2;5;2;2;4;4;2;2;0;2;3;1;3;2;0;4;0;6;3;7;0;2;6;3;5;0;0;4;0;5;6;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;1;3;3;5;0;9;0;0;9;0;0;0;4;5;1;0;8;0;0;1;2;3;3;1;0;1;6;2;6;3;5;0;4;7;2;3;5;1;1;0;3;2;2;0;0;6;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
8;1;2;3;2;1;5;0;3;7;1;2;3;3;4;0;5;4;3;0;0;0;5;2;0;4;3;0;2;0;9;6;2;2;6;3;0;5;3;2;0;5;7;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0
13;1;3;3;3;0;7;1;2;8;0;1;1;4;5;0;5;4;2;0;0;5;2;2;2;2;2;4;1;0;9;6;2;2;5;4;0;3;6;0;0;4;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2;1;4;2;1;1;4;1;4;7;1;2;2;4;4;5;4;0;0;5;4;0;0;0;9;0;0;0;0;4;5;6;2;1;5;4;0;0;9;0;0;6;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;1;3;3;8;1;5;1;3;7;1;2;2;3;5;2;4;4;3;1;2;2;2;1;3;2;3;3;1;3;6;6;2;1;5;4;3;2;3;2;1;4;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;1;2;4;1;1;5;2;3;5;1;4;4;4;1;4;2;4;4;2;0;2;2;1;2;1;3;1;4;1;8;5;1;3;5;4;1;3;3;3;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;1;2;3;8;1;5;1;3;7;1;2;4;5;0;0;0;9;3;1;1;2;3;2;0;0;9;0;0;4;5;7;1;2;5;4;3;6;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24;1;3;3;5;1;2;2;6;6;1;2;1;2;6;1;2;7;0;0;0;3;4;3;0;1;1;6;2;8;1;5;1;4;8;1;3;5;1;1;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;1;1;2;8;1;4;1;4;2;2;5;5;3;1;1;4;4;2;0;0;2;2;4;2;1;2;5;1;7;2;6;0;3;7;2;4;3;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
38;1;4;2;9;0;4;0;5;8;0;1;1;1;8;1;4;5;1;0;0;2;0;7;1;2;2;5;1;8;1;5;4;1;8;1;5;4;0;0;0;2;4;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;1;3;3;3;0;6;0;3;8;0;1;0;3;6;2;5;3;3;0;2;3;2;1;3;1;3;3;1;3;6;7;2;0;6;3;2;4;3;0;0;4;6;2;0;0;5;0;4;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
